920167239,"[920167946, 1141205336]"
920167240,"[1192635307, 920168351]"
920167241,"[920168358, 920167668, 2431142338]"
920167242,"[920168361, 920167670]"
920167253,"[920168377, 920167671]"
920167258,"[920168378, 1285387276]"
920167261,"[920167847, 920167683]"
920167263,"[920168383, 920167684]"
920167265,"[920168174, 920167828, 920168537]"
920167266,"[920167685, 1328950063, 920074068]"
920167267,"[920168387, 920167805]"
920167268,"[920167949, 920167544]"
920167276,"[920168849, 920167686]"
920167278,"[920168412, 1172832999]"
920167279,"[1172342385, 920167688]"
920167281,"[920565772, 920167698]"
920167282,"[920167755, 920167699]"
920167283,"[1159104883, 920167823]"
920167284,"[920168432, 920167702]"
920167285,"[920168174, 920168436, 920167703, 3356005111]"
920167290,"[920168459, 920167704]"
920167294,"[3913564770, 580042174]"
920167296,"[1139406238, 1139406956, 920167715]"
920167297,"[920168478, 920167576]"
920167299,"[920168480, 920167718]"
920167301,"[920168481, 920167517]"
920167302,"[920168488, 303825612, 1159105281]"
920167307,"[1300202658, 2450502698]"
920167309,"[920168520, 1192951394]"
920167311,"[1923573132, 920167725]"
920167313,[920168882]
920167315,"[920168217, 920167590]"
920167317,"[920167734, 270381238, 303825624]"
920167318,"[1166500019, 920167735]"
920167319,"[1248981712, 1139052223, 920168682]"
920167320,"[920168540, 1285387093]"
920167327,"[920168558, 1189204799]"
920167329,"[920168565, 920167750]"
920167331,"[920167863, 920167751]"
920167333,"[920168481, 920167700]"
920167334,"[920168574, 920167753]"
920167335,"[1160122723, 920168322]"
920167336,"[920168578, 920074117]"
920167337,"[920168602, 920167755]"
920167347,"[920168605, 920167757]"
920167348,"[920168608, 920167412]"
920167349,"[1285387046, 1287652153, 920167769]"
920167350,"[920167761, 920168817, 920167471]"
920167351,"[920168609, 920167766]"
920167352,"[920168610, 2647123711]"
920167353,"[920168613, 919818925, 834413976]"
920167355,"[920167419, 1287569582]"
920167364,"[920168640, 1159104798]"
920167366,"[920167774, 1287569611, 920168807]"
920167367,"[1172341514, 1172203848, 1166424923, 1168369405]"
920167368,"[1189260161, 920167778]"
920167369,"[920167761, 920167782]"
920167370,"[1139054065, 920167783]"
920167371,"[920198660, 920167910]"
920167375,"[920168647, 1172341103]"
920167376,"[920168354, 2493286008]"
920167378,"[2450841083, 2450840898]"
920167380,"[920168657, 920167791]"
920167382,"[4414613017, 920564233, 920565432, 4414613011]"
920167384,"[920168381, 920167801]"
920167386,"[920167929, 920167803]"
920167388,"[920168677, 920167941]"
920167391,"[920065337, 920065177, 920167807]"
920167393,"[1181492885, 920167809, 1300230059]"
920167395,"[4631546649, 1139053676]"
920167397,"[920168687, 1172341262]"
920167399,"[920167412, 920167828, 920167815]"
920167401,"[1192950283, 920167188, 920565223]"
920167403,"[1287608396, 1287608167]"
920167404,"[920167626, 834413730]"
920167406,"[920168714, 920167827, 1328950152]"
920167412,"[920167399, 920167237, 920167348]"
920167414,"[920167542, 920167829]"
920167416,"[920168719, 920167830]"
920167418,"[2467636861, 920167832]"
920167419,"[920564670, 920168617, 920167355, 1287569672]"
920167421,"[920168720, 920167609]"
920167422,"[920167531, 920167840]"
920167424,"[920167842, 920168723]"
920167432,"[920168746, 920167987]"
920167434,"[1172832794, 1172831923]"
920167435,[920168752]
920167436,"[920167530, 920167682]"
920167437,"[920168761, 920167849]"
920167438,"[920168773, 920167851]"
920167439,"[920168539, 920167853]"
920167441,"[920168779, 920167859]"
920167450,"[1285387031, 1285387181]"
920167451,[920168782]
920167452,"[920168561, 920167861]"
920167453,"[4467005522, 920167863]"
920167454,"[920167682, 920167866]"
920167455,"[920168788, 920167868]"
920167457,"[920168805, 920167871]"
920167459,"[4066516329, 920167873]"
920167467,"[920168807, 920167883]"
920167469,"[3294150593, 1189260411]"
920167471,"[920167350, 1326077538]"
920167473,"[920168821, 920168613]"
920167475,"[920168824, 920167891]"
920167477,"[920168828, 920167893]"
920167478,"[920168841, 920167895]"
920167480,"[920168843, 920167898]"
920167482,"[2450841234, 4876080942]"
920167487,"[920167706, 1326077517]"
920167489,"[920167909, 920168845]"
920167491,"[920167910, 920168849]"
920167493,"[920168853, 1328950155]"
920167495,"[920168857, 920167912]"
920167499,"[1352412624, 1298376365]"
920167500,"[920168882, 1099617784]"
920167505,"[920168884, 920167917]"
920167506,"[920167927, 920168888]"
920167508,"[920167733, 920167929]"
920167510,"[920168903, 920167930]"
920167512,"[2839431365, 2839516078]"
920167514,"[920167836, 4066493750, 4066493768]"
920167515,"[920168926, 920167932]"
920167517,"[920167301, 920167933]"
920167521,"[920168932, 920168140]"
920167522,"[920168937, 920167943]"
920167523,"[580042193, 4228930391]"
920167525,"[920167118, 920167946]"
920167528,"[920168685, 920167948]"
920167530,"[920167949, 920168757, 920167436]"
920167531,"[920167121, 920167968, 920167422]"
920167536,"[1298659514, 1192950343, 1298659583, 920167122]"
920167537,"[1332268082, 1332268072]"
920167539,[920167126]
920167541,"[920168690, 920167963]"
920167542,"[920167128, 920167414]"
920167544,"[920167268, 920167965]"
920167547,"[2425751088, 920167795, 920168134]"
920167548,"[2431142187, 920167970]"
920167554,"[920167130, 920167977]"
920167555,"[920167131, 920167978]"
920167556,"[920167132, 920167980]"
920167558,"[1141205097, 691630524, 1139053316]"
920167560,"[4066512462, 4066512408]"
920167562,"[920167838, 566171168, 920168048, 920168157]"
920167564,"[920167141, 2432069115, 2432069114]"
920167566,"[920074216, 920167988]"
920167571,"[1175857892, 1175859271]"
920167572,"[920167148, 920168258]"
920167576,"[920167297, 920168000]"
920167577,"[920167151, 920168002]"
920167579,[920167127]
920167581,"[920167155, 920168004]"
920167583,[920168776]
920167585,[920167159]
920167588,"[920167163, 2450506652]"
920167590,"[920074011, 920074157, 920167315]"
920167592,"[920167165, 2434053600]"
920167596,"[1192635557, 1192635417, 1192636041, 98804946]"
920167598,"[920167170, 920168008]"
920167600,"[920167174, 920168012]"
920167602,"[920167177, 920168014]"
920167604,"[920167179, 920168016]"
920167607,"[1258840635, 920074066, 920167181]"
920167609,"[920167421, 920167836, 920168018]"
920167610,"[920167183, 920168813]"
920167612,"[2432069120, 1298702904]"
920167613,"[920168020, 4212724556]"
920167615,"[920167192, 920168022]"
920167617,"[920167194, 920168024]"
920167620,"[4872088098, 920168344]"
920167624,"[98804947, 920167198]"
920167626,"[834413729, 920167404]"
920167628,"[920167231, 920167651, 920167201]"
920167630,"[920167207, 920168031]"
920167632,"[920168034, 1298702871]"
920167633,"[920167211, 920168039]"
920167637,"[920167216, 920168052]"
920167640,"[920168068, 4072856012, 1159105070]"
920167642,"[920073994, 920167913]"
920167644,"[2450841185, 1141382000, 1141382745]"
920167646,"[920167218, 920168078]"
920167649,"[920167229, 1285387071]"
920167651,"[920167628, 566171166, 566171163]"
920167652,[920168886]
920167654,"[920167233, 920168084]"
920167655,"[920167235, 920168565]"
920167659,"[920168893, 920168092]"
920167661,"[920167237, 920168097]"
920167663,"[1141205615, 1141204727]"
920167665,"[2839580435, 920167856]"
920167667,[920167795]
920167668,"[920167241, 2431142242]"
920167670,"[920167242, 2450502130]"
920167671,"[920167253, 1139052605, 1139054711]"
920167681,"[1285387276, 920168153]"
920167682,"[920167454, 920167436]"
920167683,"[920167261, 920168171]"
920167684,"[920167263, 920168440]"
920167685,"[920167266, 920168176]"
920167686,"[920167276, 920168187]"
920167687,"[1172832999, 920168193]"
920167688,"[1172343206, 920167279, 1172343169]"
920167698,"[920167281, 920168194, 2431141797, 2431141820]"
920167699,"[920167282, 1328950099]"
920167700,"[920168217, 920167333, 920167127]"
920167701,"[1139053560, 1139053712, 1139053875, 1139052243]"
920167702,"[920167284, 920168226]"
920167703,"[920167285, 920168227]"
920167704,"[920167290, 920168232]"
920167706,"[920167487, 3630792637]"
920167714,"[920168468, 920167732, 1166500154]"
920167715,"[920167296, 920168252]"
920167717,"[920168531, 5224498618]"
920167718,"[920167299, 920168266]"
920167719,"[2450501708, 920168270]"
920167721,"[2450502698, 920167163]"
920167723,"[1192951394, 920168277]"
920167725,"[920167311, 1287608396]"
920167732,"[920167714, 1166500019, 920168280]"
920167733,[920167508]
920167734,[920167317]
920167735,"[920167318, 920168300]"
920167736,"[1139052401, 920168307]"
920167738,"[920168018, 1099617851]"
920167740,"[1162195681, 920168308]"
920167741,"[1285387093, 920168312]"
920167749,"[1298702915, 920520789, 920168314]"
920167750,"[920167329, 920168316]"
920167751,"[920167331, 920168342]"
920167753,"[920167334, 1287608616]"
920167755,"[920168427, 920167282, 920167337]"
920167757,"[920167347, 920168347]"
920167759,"[1192635405, 1192636178]"
920167761,"[920167350, 920167887, 920167369]"
920167766,"[920167351, 920168647]"
920167767,"[2647123711, 2493286170]"
920167769,"[1285387195, 920167349, 1192635405]"
920167774,"[920167366, 920168381]"
920167776,"[1172202959, 1172202315]"
920167778,"[920167368, 920168387]"
920167782,"[920167369, 920168391]"
920167783,"[920167370, 920168395]"
920167785,"[2684872585, 4528949034, 2525401047]"
920167787,"[1172341103, 920168412]"
920167789,"[2493286008, 920168413]"
920167791,"[920167380, 920168429]"
920167793,[920565464]
920167795,"[920168643, 920167667, 920167547]"
920167801,"[920167384, 1287569663]"
920167803,"[920167386, 920168436]"
920167805,"[920167267, 920168459]"
920167807,"[920167391, 1159104843]"
920167809,"[920167393, 920168468, 1166499909]"
920167811,"[580042188, 580042190]"
920167812,"[1139053676, 1139054240, 920167879, 920168476]"
920167814,"[1172341262, 920168478]"
920167815,"[920167399, 920168480]"
920167823,"[920167283, 920168488]"
920167825,"[920565223, 920168520]"
920167827,"[920167406, 920168531]"
920167828,"[920167399, 920167265]"
920167829,[920167414]
920167830,"[920167416, 920168538]"
920167832,"[920167418, 1139054349]"
920167835,"[1287569672, 920168539]"
920167836,"[920167609, 920167514]"
920167838,"[920167562, 1244444144]"
920167840,"[920167422, 1192635879]"
920167842,"[920168558, 920167424]"
920167844,"[1172831923, 920168561]"
920167845,"[580042203, 1160010196]"
920167847,"[1192950376, 1192950523, 920167261]"
920167849,"[920167437, 920168571]"
920167851,"[920167438, 920168805]"
920167853,"[920167439, 920168574]"
920167856,"[920167665, 1190101078]"
920167857,"[3380490915, 3380490916, 1160122835]"
920167859,"[920167441, 920168578]"
920167861,"[920167452, 920168605]"
920167863,"[920167453, 920167331]"
920167866,"[920167454, 920168817]"
920167868,"[920167455, 1172343518]"
920167870,"[920168440, 1166424734]"
920167871,"[920167457, 920168612]"
920167873,"[920167459, 920565831]"
920167877,"[920168464, 920168640]"
920167879,"[920167812, 920167200]"
920167883,[920167467]
920167885,"[1189260411, 2839580456]"
920167887,"[1326077538, 1326077432, 920167761]"
920167889,"[920204881, 920204625, 920204718]"
920167891,"[920167475, 920168643]"
920167893,"[920167477, 920168884]"
920167895,"[920167478, 1192635999, 920167172]"
920167898,"[920167480, 920168361, 920168764]"
920167900,"[4876080942, 920168655]"
920167908,"[1326077517, 920168657]"
920167909,"[4414613022, 920167489]"
920167910,"[920167371, 920167491]"
920167912,"[920167495, 920168677]"
920167913,"[920167642, 920168679]"
920167915,"[1099617784, 920168685]"
920167917,"[920167505, 1172341994]"
920167925,"[2430934417, 1192635452]"
920167927,"[920167122, 920167506, 1298702860]"
920167928,"[920167117, 920168688]"
920167929,"[920167508, 920167386]"
920167930,"[920167510, 920168690]"
920167931,"[2839431355, 2839431365]"
920167932,"[920167515, 920168714]"
920167933,"[920167517, 4072843506, 1258840244]"
920167941,[920167388]
920167943,"[920167522, 920168718]"
920167945,"[920167143, 920168719]"
920167946,"[920167525, 1141205097, 920167239]"
920167948,"[920167528, 920168720]"
920167949,"[920167530, 920168391, 920167268]"
920167950,"[1244444150, 1293009842]"
920167959,"[920168723, 1298659583]"
920167960,"[1332268072, 920168746, 2450506806]"
920167962,[1166500045]
920167963,"[920167541, 920168755]"
920167965,"[920167544, 920168757]"
920167966,"[920167146, 1175679575, 1175679387]"
920167968,"[920096063, 920168721, 920167531]"
920167970,"[920167548, 2431142333]"
920167977,"[920167554, 920168761]"
920167978,"[920167555, 920168764]"
920167980,"[920167556, 920168773]"
920167982,"[4066512408, 920168776]"
920167983,"[1172832125, 1179637966]"
920167985,"[1925237542, 270381853, 1285387031, 2432069115]"
920167987,"[920167432, 920168782]"
920167988,"[920167566, 2450506800, 2450506789]"
920167994,"[920168784, 919766616, 2845695647]"
920167998,[1172386691]
920168000,"[920167576, 1172343064]"
920168002,"[920167577, 920168791]"
920168004,"[920167581, 1134521827, 1139053531]"
920168006,"[2434053600, 920167160]"
920168008,"[920167598, 1139054322]"
920168012,"[920167600, 920168828, 1172343003]"
920168014,"[920167602, 1192635075]"
920168016,"[920167604, 920168843]"
920168018,"[4066493782, 920167738, 920167609]"
920168020,"[920168849, 920167613]"
920168022,"[920167615, 920168853]"
920168024,"[920167617, 3292806383]"
920168026,"[2845695680, 2006930229]"
920168031,"[920167630, 920168886]"
920168034,"[1298702961, 920167632]"
920168036,"[920168481, 920168890]"
920168039,"[920167633, 920168893]"
920168045,"[3380507290, 920168903]"
920168048,"[920167562, 3913563354, 1293009842]"
920168050,"[1328950155, 920168926]"
920168052,"[920167637, 920168932]"
920168068,"[920167640, 920168937, 1159105299]"
920168073,"[1141382745, 920167117]"
920168075,"[580042196, 1160010646]"
920168078,"[920167646, 1253021669, 1253022178]"
920168084,"[920167654, 920167123]"
920168088,"[1172202315, 920167125]"
920168092,"[920167659, 920167126]"
920168097,"[920167661, 4467005522]"
920168128,"[1141205646, 1141205828]"
920168134,[920167547]
920168138,"[1189260216, 920168813, 2839580449]"
920168140,"[920167521, 920167130]"
920168142,"[1188866887, 411369225, 1292135688]"
920168145,"[1139052605, 1139053020, 1139053552, 1139403522]"
920168153,"[920167681, 920167136]"
920168157,"[920167139, 566171166, 920167562, 1268291248]"
920168171,"[920167683, 920167141]"
920168174,"[920167265, 920167285]"
920168176,"[920167685, 920168270]"
920168179,"[1250436142, 1139052458]"
920168183,"[1139406148, 920167200, 1139406956]"
920168187,"[920167686, 920167148]"
920168193,"[920167687, 1172831829]"
920168194,"[920167698, 920167151, 920565055, 2431141715]"
920168213,"[1328950099, 2450501698, 1328950118]"
920168217,"[920167700, 920168717, 920167315]"
920168223,"[1139053712, 1139054741]"
920168226,"[920167702, 920167159]"
920168227,"[920167703, 920168266]"
920168232,"[920167704, 920167165]"
920168240,"[1192636152, 1192636250]"
920168252,"[920167715, 920167170]"
920168258,"[920167572, 1192635707]"
920168259,"[5224498618, 920167174]"
920168261,"[1192635475, 920167177]"
920168266,"[920168227, 920167160, 920167718]"
920168270,"[920167719, 920167179, 920168176]"
920168275,"[920074167, 920074075]"
920168277,"[920167723, 920168791]"
920168280,"[920167732, 920167192]"
920168300,"[920167735, 1172343309, 920074117]"
920168304,"[2481062254, 1192635252, 1193464069]"
920168307,"[920167736, 920167200]"
920168308,"[920167740, 1162196512]"
920168312,"[920167741, 920167207]"
920168314,"[920167749, 1298702963]"
920168316,"[920167750, 920167211]"
920168322,"[920167335, 920167213]"
920168341,"[1137774595, 1161244879, 1302336701]"
920168342,"[920167751, 920167216]"
920168344,[920167620]
920168347,"[920167757, 920167235]"
920168351,"[920167240, 2839580435]"
920168354,"[1166424908, 1166424810, 2493286170, 920167376]"
920168358,"[3914041373, 920167241]"
920168361,"[920167898, 920167242]"
920168377,"[1246962930, 920167253]"
920168378,"[1285387046, 920167258]"
920168381,"[920167774, 920167384]"
920168383,"[2450840898, 2450840708, 920167263]"
920168387,"[920167778, 920167267]"
920168391,"[920167782, 920167949]"
920168395,"[920167783, 1139054240]"
920168412,"[920167787, 920167278]"
920168413,"[1172341902, 1172342385, 920167789]"
920168418,"[2431142065, 920565772]"
920168427,"[920168809, 920167755]"
920168429,"[920167791, 1159104883, 1159104798]"
920168432,"[1287569663, 920167284]"
920168436,"[920167803, 920167285]"
920168440,"[920167684, 920167870, 2493286440]"
920168459,"[920167805, 920167290]"
920168464,"[1159104843, 920167877]"
920168468,"[920167809, 920167714]"
920168472,"[3287607284, 3621995253]"
920168476,"[920167812, 2467636904]"
920168478,"[920167814, 920167297]"
920168480,"[920167815, 920167299]"
920168481,"[920167333, 920167301, 920168036]"
920168488,"[920167823, 920167302]"
920168518,"[920074191, 1300202854, 1300202816]"
920168520,"[920167825, 920167309]"
920168522,"[2839431346, 1923573140, 2839509193, 2839509186]"
920168531,"[920167827, 920167717]"
920168537,[920167265]
920168538,"[920116394, 920116167, 920167830, 920168899]"
920168539,"[920167835, 920167439]"
920168540,"[1285387071, 920167320]"
920168558,"[1298702959, 920167842, 920167327]"
920168561,"[920167844, 920167452]"
920168565,"[920167655, 920167329]"
920168568,"[566171168, 566171162, 3913563354]"
920168571,"[920167849, 920167194]"
920168574,"[920167853, 920167334]"
920168577,"[1160122835, 1160122723]"
920168578,"[920167859, 920167336]"
920168602,"[920167337, 920074004, 920074151]"
920168605,"[920167861, 920167347]"
920168608,"[920167160, 920167348]"
920168609,"[1172343518, 920167351]"
920168610,"[1166424734, 920167352]"
920168612,"[920167871, 1292135837]"
920168613,"[1246961888, 920167473, 920167353]"
920168617,"[920565831, 920167419]"
920168640,"[920167877, 920167364]"
920168642,"[2839580456, 1189260161]"
920168643,"[920167795, 920168824, 920167891]"
920168647,"[920167766, 920167375]"
920168651,[1192635815]
920168655,"[920167900, 1181490343]"
920168657,"[920167908, 920167380]"
920168658,"[1192949976, 920564134, 1287652336]"
920168675,"[2839516078, 4414613022]"
920168677,"[920167912, 920167388]"
920168679,"[920167913, 1181492885]"
920168682,"[4631546655, 920167319, 1139053438, 1248982331]"
920168685,"[920167915, 920167528]"
920168687,"[1172341994, 920167397]"
920168688,[920167928]
920168690,"[920167930, 920167541]"
920168711,"[1923573142, 2839481877]"
920168714,"[920167932, 920167406]"
920168717,"[920168890, 920168217, 920167181]"
920168718,[920167943]
920168719,"[920167945, 920167416]"
920168720,"[920167948, 920167421]"
920168721,[920167968]
920168723,"[920167424, 1192950114, 920167959]"
920168746,"[920167960, 920167432]"
920168750,"[920167125, 1175858643]"
920168752,"[920167435, 1179637636]"
920168755,[920167963]
920168757,"[920167965, 920167530]"
920168761,"[920167977, 920167437]"
920168764,"[920167978, 920167898]"
920168773,"[920167980, 920167438]"
920168776,"[920167982, 920167583]"
920168779,"[1179636351, 920167441]"
920168782,"[920167987, 920167451]"
920168784,"[920167994, 920167143]"
920168788,[920167455]
920168791,"[920168002, 920168277, 920167183]"
920168805,"[920167851, 920167457]"
920168806,"[1189620853, 1189622173, 1190101575]"
920168807,"[920167366, 920167467]"
920168809,"[1300202789, 920168427]"
920168813,"[920167610, 920168138]"
920168817,"[920167866, 920167350]"
920168821,"[1246962946, 1139054322, 920167473]"
920168824,"[920168643, 920167475]"
920168828,"[920168012, 920167477]"
920168841,"[1192635075, 920167478]"
920168843,"[920168016, 920167480]"
920168845,"[920564134, 920167489, 1192951643]"
920168849,"[920167276, 920167491, 920168020]"
920168853,"[920168022, 920167493, 1300202808]"
920168857,"[3292806383, 920167495]"
920168882,"[920167313, 920167500]"
920168884,"[920167893, 920167505]"
920168886,"[920168031, 920167652]"
920168888,"[920167506, 1298702914]"
920168890,"[920168036, 920168717]"
920168893,"[920168039, 920167659]"
920168899,[920168538]
920168903,"[920168045, 920167510]"
920168926,"[920168050, 920167515]"
920168932,"[920168052, 920167521]"
920168937,"[920168068, 920167522]"
920198596,"[920198781, 1192951451, 920198681]"
920198598,"[920198783, 920198679]"
920198599,"[920198807, 920198681]"
920198601,[920198828]
920198603,"[920198688, 920116207, 920115742]"
920198606,"[920565246, 920115991, 1136418757, 920565073]"
920198609,"[920198719, 920198697, 1136418798]"
920198614,"[920198803, 920198783]"
920198616,"[920198639, 1132971316, 920198806]"
920198619,"[920116208, 1132971165, 920198820]"
920198622,"[1132970449, 920198639, 920198666]"
920198630,"[920198825, 920198721]"
920198634,"[920198827, 920198726]"
920198636,"[920198673, 920116100, 1136418852]"
920198639,"[920198622, 920198616, 920198730]"
920198641,"[920565565, 920198734]"
920198644,"[920198717, 1290901958, 1136419091]"
920198648,"[920198717, 1136419307]"
920198649,"[920198787, 920198738]"
920198652,"[920198841, 920198740]"
920198656,"[3662360765, 834413613, 3662360768]"
920198657,"[920198845, 1136419241]"
920198660,"[920198745, 920198689, 920167371]"
920198666,[920198622]
920198673,"[1132969689, 1132970225, 1283418381, 920198636]"
920198679,"[920198598, 920198787]"
920198681,"[920198599, 920198596, 920198827]"
920198684,"[920198829, 920198764]"
920198685,"[2904768134, 3662360766]"
920198686,"[920198764, 920198769, 1136419042]"
920198688,"[920116443, 920198603, 1136418935]"
920198689,"[920198769, 2684854299, 920198660]"
920198695,"[920198800, 920198776]"
920198697,"[920198609, 920115753]"
920198702,"[1297817750, 920198781]"
920198705,"[1188866921, 1188867003]"
920198708,"[1136419091, 920198789]"
920198717,"[1132970225, 920198644, 920198648, 1136419112]"
920198719,"[920198845, 920198609]"
920198721,"[920198630, 920198800]"
920198725,"[920115754, 920116437, 1132969915]"
920198726,"[920198634, 920198804]"
920198727,"[1136418852, 920198806]"
920198728,"[1192951149, 920116214, 920116575]"
920198730,"[1132971165, 920115740, 920198639]"
920198734,"[920198641, 920198838]"
920198738,"[920198649, 920198822]"
920198740,"[920198652, 920198825]"
920198742,[1297817750]
920198744,"[1136419241, 920198787]"
920198745,"[920198660, 920198829]"
920198747,"[920198786, 920115953, 920115756]"
920198764,"[920198684, 920198686]"
920198765,"[920115772, 920115818, 920198828, 920198805]"
920198767,"[1136419042, 920198845]"
920198769,"[920198689, 920198686, 1136418904]"
920198776,"[920198695, 920198852]"
920198781,"[920198702, 920198596]"
920198783,"[920198614, 920198598]"
920198786,"[1188866389, 920115972, 1188866921, 920198747]"
920198787,"[920198679, 920198744, 920198649]"
920198789,"[920198708, 920115739, 834413657]"
920198800,"[920198721, 920198695]"
920198803,"[1136418904, 920198614]"
920198804,"[920116437, 1283418426, 920198726]"
920198805,"[920115940, 920115698, 920198765, 920116062]"
920198806,"[920198727, 920198616]"
920198807,"[1132969378, 920198599, 1132970831]"
920198820,"[920198619, 1132970449]"
920198822,"[920198738, 1136419314]"
920198825,"[920198740, 920198630]"
920198827,"[920198681, 920198634]"
920198828,"[920116620, 920116626, 920198601, 920198765]"
920198829,"[920198745, 920198684]"
920198838,"[920198734, 1136419112]"
920198841,"[920198652, 920116244, 920115772]"
920198844,"[3662360766, 2684872567, 3662360765, 2904768134]"
920198845,"[920198719, 920198767, 920198657]"
920198852,"[920198776, 920115772, 920115940]"
920204542,"[920204685, 920204806]"
920204550,"[920204735, 919767090, 919768472]"
920204564,"[920204995, 920204749]"
920204610,"[920204984, 920204819]"
920204625,"[920205118, 920204679, 920167889]"
920204679,"[920204881, 920204625, 920204741]"
920204685,"[920205068, 920204542, 920204846]"
920204691,"[1139053231, 920205118, 920204892]"
920204718,"[920167889, 1139053280, 3725931858]"
920204729,"[1139054150, 920204927]"
920204735,"[920204550, 920204846]"
920204741,"[920204679, 919767421, 1139054235]"
920204749,"[920204564, 920204945]"
920204798,"[920204984, 1139054256, 919767090]"
920204806,"[920204542, 920204986]"
920204819,"[920204610, 920204995]"
920204846,"[920204735, 920204685]"
920204881,"[920167889, 920167157, 920204679, 919768422]"
920204892,"[1139053764, 1139052337, 920204691, 1251723040]"
920204927,"[920204729, 1139053622]"
920204945,"[920204749, 920205126]"
920204984,"[920204798, 920204610]"
920204986,[920204806]
920204995,"[920204819, 920204564, 1141205546]"
920205020,"[1251723040, 1139053332]"
920205068,"[1141205546, 1139052193, 920204685]"
920205118,"[1134522009, 920204625, 920204691]"
920205126,"[920204945, 1141205546]"
920520786,"[1298217005, 4523362650, 1298217005, 4523362650]"
920520789,"[1298702964, 1298702897, 1285387181, 920167749]"
920520872,"[2690831821, 1298217247, 2690831820]"
920520877,"[1298702948, 1298702877, 1298702923]"
920520895,"[2690831816, 2690831819, 2690831816, 2690831819]"
920520941,"[2690831833, 2690831842]"
920520960,"[2690831821, 2690831820, 1298217005, 1298217005]"
920521014,"[4523362650, 2690831816, 4523362650, 2690831816]"
920521034,"[919767377, 919768132, 1298217247]"
920547840,"[920548362, 920548099]"
920547946,"[920548448, 1298659571]"
920547963,"[920548464, 1189204897]"
920548002,"[920548512, 920549199]"
920548012,"[919768318, 919767088, 920549135]"
920548063,"[920548564, 1298659515]"
920548086,"[920548591, 920549273]"
920548099,"[920547840, 920549277]"
920548202,[1298659571]
920548218,"[920548708, 920549375]"
920548244,"[920548746, 920548464]"
920548253,"[304929686, 1285387361]"
920548362,"[920548868, 920547840]"
920548427,[920548933]
920548448,"[920548965, 920547946]"
920548461,"[270381854, 1192950691, 920548708]"
920548464,"[920548244, 920547963]"
920548512,[920548002]
920548564,"[920549101, 920548063, 920548876]"
920548591,"[920549135, 1298659525, 920548086]"
920548708,"[920548461, 920548218]"
920548746,"[920549277, 920548244]"
920548832,"[1298659579, 920549101, 1298659618]"
920548868,"[270381855, 920548362]"
920548876,"[920549425, 920548564]"
920548933,"[920549462, 920548427]"
920548965,"[920549482, 920548448]"
920549023,"[270381855, 919768318]"
920549101,"[920548832, 920548564, 1298659561]"
920549135,"[920548012, 920548591]"
920549143,"[1189204897, 4253832578]"
920549179,"[304929688, 270381856]"
920549199,"[920548002, 920549425]"
920549258,"[1298659515, 920549462, 1298659573]"
920549273,"[920548086, 920549482]"
920549277,"[920548099, 920548746]"
920549375,"[920548218, 1298659569]"
920549425,"[920549199, 920548876, 1298659549]"
920549462,"[920549258, 920548933]"
920549482,"[920549273, 920548965]"
920564052,[920565086]
920564064,"[1290901184, 1136419000, 920115739]"
920564072,"[920564557, 920564540, 920564435]"
920564083,"[920116494, 920115911, 920116326, 920565086]"
920564087,"[920116258, 920116518, 920565770]"
920564134,"[920168658, 920168845, 920564497]"
920564171,"[920564435, 920564661, 920564540]"
920564172,"[1188866325, 1188866798]"
920564176,"[920565772, 920564435]"
920564187,"[920564758, 1188866325, 920115695, 920116585]"
920564224,"[920565831, 920565394]"
920564233,"[920167382, 920565464]"
920564245,"[920564630, 920565476]"
920564272,"[920565560, 920564670]"
920564309,[920565400]
920564323,"[920565432, 920565704]"
920564350,"[920116258, 920116470, 920565770]"
920564426,"[1136419066, 1188866564, 920565744]"
920564435,"[920564176, 920564171, 920564072]"
920564497,"[920565400, 920564134]"
920564522,[920565432]
920564529,"[920115991, 920116258, 920565073]"
920564540,"[920564072, 920564171]"
920564557,"[2431142242, 2431142065, 920564072]"
920564560,"[1287569659, 1287569582, 1287569602]"
920564630,"[2839580464, 920564245]"
920564641,"[920116326, 920115724, 1332143986]"
920564661,[920564171]
920564670,"[920564272, 920167419]"
920564746,[920565464]
920564758,"[1290901703, 920116494, 920564764, 920564187]"
920564764,"[920115741, 920116603, 920565538, 920564758]"
920564772,"[1287569584, 920565560]"
920564854,"[920565704, 920565223]"
920564877,[920565246]
920564904,"[3901384626, 1290901207, 1136419000]"
920565055,"[920565850, 920168194]"
920565073,"[920198606, 920116470, 920564529]"
920565086,"[920564083, 920564052, 920116031]"
920565108,"[1287569659, 1287569615]"
920565223,"[920167401, 920167825, 920564854]"
920565246,"[920116337, 920198606, 920564877, 920115737]"
920565250,"[4420798631, 2431141928, 2431141818]"
920565394,[920564224]
920565400,"[920564309, 920564497, 4414613011]"
920565432,"[920167382, 920564522, 920564323]"
920565464,"[920564233, 920167793, 920564746]"
920565476,"[920564245, 920565850]"
920565538,"[920564764, 920115801, 920116000]"
920565560,"[920564772, 920564272]"
920565565,"[920116470, 920198641, 920565770]"
920565704,"[920564323, 920564854]"
920565744,"[920564426, 3901384626, 1136418950, 1136419142]"
920565770,"[920565565, 920564087, 920564350, 1188866564]"
920565772,"[920168418, 920167281, 920564176, 2431141922]"
920565831,"[920167873, 920168617, 920564224]"
920565850,"[920565476, 920565055]"
